transaction_id,customer_id,transaction_dt,amount,payment_method,status,notes
f6f98b82-cd92-4e9d-8274-3606e65fcd30,f053132b-46bf-4a57-a310-c160e1144275,2024-09-01 06:56:16,51.62,Cash,Settled,commodo minim veniam ut tempor dolor do dolor
cd25b879-5c11-49dd-8736-399d44dc15cc,36762033-545f-4527-8e90-0babd6958596,2025-05-29 08:44:00,112.0,ACH,Settled,elit ut amet minim dolore amet dolor dolore
c0b11733-8cb6-49bb-9500-7b11aafbed7e,2cd60c41-78f6-4d05-acd2-076f9fa5d409,2024-04-22 13:51:14,80.46,Credit Card,Settled,ut ut nostrud commodo lorem sed sit minim
bb3023c0-95c0-4f39-bb79-6d5c299c5984,9b5f6336-5bf6-4902-90ab-8b02efa2e08f,2024-05-07 03:34:57,94.47,Debit Card,Settled,adipiscing enim enim consequat eiusmod ut aliqua tempor
c3df991f-ead2-4add-905b-11404a7e8907,bdf9e02f-4876-4493-a05b-7ac0bd1c1756,2025-07-18 13:13:10,74.23,ACH,Pending,ipsum incididunt ex sit ea do consectetur veniam
af9fd61c-3a74-48fc-b7a7-4656d72909a1,ec754cd3-d1eb-4da4-85b6-bc4f4bc10266,2025-06-18 09:44:27,10.24,Credit Card,Settled,ad quis ipsum ut consectetur ut adipiscing sit
2844ee26-f6f3-4ac6-89a6-d71be6c2b59b,a30f7643-2fe6-4f88-bfdd-2c6cd6488219,2024-03-21 09:48:42,142.94,Credit Card,Settled,minim incididunt do commodo lorem aliqua ea labore
190c22cc-3369-4515-a81b-ff9679d941fe,324af928-e036-4ef8-8bad-a9ee370214c5,2025-06-30 01:11:27,60.86,Debit Card,Settled,minim consequat ut incididunt minim exercitation ullamco incididunt
22f93f63-6fb5-4e52-967f-c72aa3c7c9e1,85a8fbeb-29bb-4759-a426-4ada5456d78d,2024-01-03 21:34:50,62.17,Credit Card,Settled,ea veniam commodo veniam ut lorem eiusmod labore
07ec5913-b5b2-4a17-889b-d6a808ddf030,f00daac9-e10f-41b9-b772-d08283610a09,2025-05-21 02:21:03,26.42,Credit Card,Settled,consequat adipiscing incididunt nostrud ut aliqua ex ad
9ee83efe-0313-40e8-b87f-960f0bf45423,bb342294-0f36-45d1-847c-b0f7dc46ba90,2025-01-19 06:03:39,52.05,ACH,Settled,labore dolore ullamco sit aliquip magna nostrud laboris
40d92d04-22c4-4ebf-88b6-e39ebe4527ef,ddef7392-0417-43ac-8a41-8b2d9564c176,2025-08-14 23:13:49,19.65,Credit Card,Settled,ex dolore veniam nostrud ullamco dolore minim sed
e399eeef-617d-4383-a4bb-a203c95f4f2b,6142cbe9-3d7a-4a13-87b3-77aa2d9736b0,2024-04-22 20:41:40,55.65,Credit Card,Settled,tempor consequat laboris aliqua adipiscing sit exercitation nostrud
0d5d2119-4ad4-4ac0-9ee7-a260601e5d36,da295314-7acc-4c55-9c79-8c352b5719a7,2025-09-08 12:10:39,111.61,Credit Card,Settled,aliquip elit tempor magna amet consequat do enim
08bc5f7c-d4ca-4e50-9807-214493089bf8,4424585b-4209-4869-a0c3-f0990f961543,2024-07-16 04:23:06,287.56,Debit Card,Settled,minim enim laboris ea tempor elit amet exercitation
ec357220-4c60-4f2e-9bb2-64d012de7c08,bdf9e02f-4876-4493-a05b-7ac0bd1c1756,2025-09-07 13:33:03,20.38,Credit Card,Settled,incididunt ipsum aliqua tempor ea aliquip veniam tempor
8c891437-5a05-466b-9a13-40f0ae1a6ce7,3c1874f9-a11b-4f8e-b879-09a49415709d,2024-04-02 00:19:15,59.79,Credit Card,Settled,consectetur tempor consectetur aliquip amet do nisi ea
43dc2d8c-e638-4c83-8a91-deaeedcedaf9,b37e5904-79b2-4e42-beba-01f20faf1a36,2024-07-23 16:45:05,63.81,Debit Card,Settled,exercitation ullamco veniam ullamco incididunt adipiscing do nisi
0721cd15-39f2-43fb-9219-a11a14306795,d3bc4856-f40a-4e30-be43-79c26c59a643,2025-02-15 17:31:16,70.24,Credit Card,Settled,ut ut eiusmod aliqua labore ea ut nisi
ff9fe30c-f17c-4c3f-9daa-7bef5b0e5490,3917bfb6-4e78-4dec-8013-23304d315b76,2024-09-04 14:01:02,8.91,Credit Card,Settled,eiusmod quis adipiscing ut nisi exercitation commodo dolore
cc610f3e-cad5-4319-a395-4289fbcd517e,292a472e-8da9-44aa-95b9-80df9974bca4,2025-05-07 21:20:53,8.95,Credit Card,Settled,elit ea ut sed dolore ut enim sit
b2d3eb7a-9248-4522-b93a-b943331db702,12484e5e-d470-4aa2-b984-fb9c7f2a7630,2025-03-09 06:42:08,33.52,Credit Card,Settled,do tempor magna ullamco consectetur aliquip commodo adipiscing
22569b51-92f2-489e-960f-e33d63a21cc8,4682b5a3-17ba-4b0b-9189-96874b2b3ca0,2024-04-26 15:51:17,30.53,Credit Card,Pending,consequat et exercitation dolor aliquip incididunt ipsum consequat
4e47bb31-1300-485f-a0c2-9e54c766869d,9c9a7266-7f79-4bfb-a7b7-28d046402925,2024-02-06 15:28:01,150.26,ACH,Settled,incididunt exercitation laboris amet amet consectetur adipiscing amet
f453fcba-d4a5-48f4-b8b3-b022ed27b974,546b3946-e8ee-4010-b9a0-d4a723eb2363,2025-04-08 20:40:26,154.09,Credit Card,Settled,ut ad quis consequat dolore exercitation laboris ut
9e0847c3-b330-43b4-a12a-607e37a1de04,a1fedfba-068a-43dd-8972-2d1c861bd4df,2024-02-01 05:16:25,12.32,Credit Card,Settled,consectetur nisi commodo sed ut lorem commodo amet
1a4906b9-bfa2-4ad5-ac04-2dcb354ec50a,ffea4ee6-feeb-45ec-b0a2-2946fb617d03,2024-06-22 06:46:12,96.88,Credit Card,Settled,minim minim ut elit sed lorem do consectetur
204ce1d5-e538-4f70-8322-9c0d2bf4c911,3f8f5ee9-7d1f-46e9-8246-adc65c6b6581,2024-10-11 06:40:58,14.08,Credit Card,Settled,commodo aliqua minim ea incididunt laboris dolor nostrud
ce1d1ace-c415-4634-84a6-00e8bea9a5fc,99399115-cd52-46fa-9d87-fe6e1788f81c,2024-05-24 05:24:34,21.11,ACH,Settled,sit commodo consectetur aliqua nostrud aliquip adipiscing labore
5af79138-0946-47ab-ac22-ffd66a20464e,82c5fcd2-ece5-46ea-b8cf-1402317eb7e1,2025-07-16 08:22:21,13.3,Credit Card,Pending,incididunt minim incididunt elit ex minim veniam ut
c01bd9ed-d21a-48fc-b5a6-1a6d5d2cbff5,19ce2800-f251-4d01-b292-da8cd5a604ba,2024-05-14 11:13:48,128.93,Credit Card,Settled,ullamco consequat sit ut exercitation adipiscing dolor ad
048f13fb-48ac-416a-9072-f6985c5771bd,6b3e79fe-9603-4e1b-a60e-bca04013fdc1,2024-06-22 14:04:34,148.57,Credit Card,Settled,magna consectetur ullamco eiusmod dolor adipiscing tempor consequat
f90a7343-0d7e-47ec-b6fb-b3816da09618,8eb2fee1-ac5b-4edd-9985-cb911933eaed,2024-12-07 00:32:26,71.24,Debit Card,Settled,nostrud tempor dolore labore ipsum adipiscing lorem veniam
d717af4d-48e2-44a9-a598-7c6655ebb2ee,6cd749bc-22d2-476b-b9d7-d52111414921,2025-05-10 10:52:28,77.93,Credit Card,Settled,exercitation et enim incididunt nisi tempor amet ut
29af1dc2-40c3-47d5-9371-f84c1a20092e,ad1e09ef-752c-4680-ab0f-bc0da6413d50,2025-06-25 05:53:39,136.26,Debit Card,Settled,tempor minim labore amet dolore ea nostrud tempor
5aea033d-0a18-43ab-9784-879a11826bf0,46102688-ceb2-41fa-bc1d-3e6956b9696c,2024-10-09 02:13:02,68.74,Credit Card,Declined,et nisi consequat laboris lorem ipsum amet eiusmod
d4e0211f-6092-42c2-af47-f9bac53dfed1,5ca91a88-32e3-4206-8950-18fd52c68a3c,2025-05-31 06:50:03,53.6,Cash,Pending,aliqua magna do ipsum tempor ea laboris do
5f76ba5d-c5b2-4e08-aa9e-ec1dbc5e9710,236246b8-2747-4355-a330-f2876798d20b,2024-12-17 19:11:25,26.98,Credit Card,Settled,sit dolore exercitation ex enim eiusmod quis amet
6d96bbee-f685-421c-a1c7-5466b2b713b1,ce7aae0a-148e-405e-b09b-fc97cd5249ce,2024-04-12 20:54:49,58.09,Debit Card,Settled,quis ut ut dolor nisi sed labore et
fed95dee-73a6-4235-a243-1adc63023d2a,b5d82ccd-2f94-4d44-80a3-1eea6830470b,2024-10-10 09:02:38,65.34,Credit Card,Settled,incididunt lorem sit incididunt magna consequat elit amet
8c01b669-5346-4e8e-99dd-f260d4260896,1f20938d-3a6f-4c85-9a7a-ce72cc0d6562,2025-05-10 09:25:50,206.06,Credit Card,Settled,ad adipiscing ea consectetur ex ut exercitation consectetur
9c783345-cdf8-4746-a0a4-468954425ec7,d5b46b25-1a05-469f-bf6a-f0d44e09e8a9,2025-06-06 17:38:04,38.19,Debit Card,Settled,ea laboris enim aliqua aliqua amet nostrud ipsum
2cadc189-3918-4ba4-8bf3-c69653ad2d53,64012598-9c30-40e1-965a-2ebb9dd8be77,2025-02-13 00:39:12,28.64,Debit Card,Settled,veniam amet dolor ipsum commodo quis lorem sit
ca1931ad-de22-4d3b-b8e2-9a6ab6960f93,02d95649-8c6e-45e5-b814-42d1b220b169,2025-04-17 10:27:56,3.97,Debit Card,Pending,aliquip exercitation lorem ipsum nostrud ut ut et
7d4886e7-ec33-47f5-9e24-cc58abe49d09,4d8ab445-021f-4ba4-8de8-c843ec06ed82,2024-03-02 23:46:23,38.99,ACH,Pending,commodo magna incididunt incididunt dolore consequat ullamco eiusmod
e969945e-b5fc-4933-b9c9-9305150c5952,071751fd-93f8-42e7-a162-cad4a1f55353,2025-02-07 04:46:22,132.3,Debit Card,Settled,enim laboris ut ad ea lorem ut incididunt
82614234-95f9-4d09-af6a-9f8623baa78b,966eac45-1b90-4576-b965-d956c411e2a6,2024-11-04 16:48:29,18.17,Credit Card,Settled,aliquip labore nostrud ut dolor ea elit dolore
69a11ec0-3f60-43ac-9f66-230abd41fae9,4171e5ea-03ed-440b-96b9-56389d4a023b,2024-05-03 00:30:31,64.87,Credit Card,Settled,ea enim aliqua ipsum laboris aliquip nostrud quis
a65a24de-9463-44ed-abeb-f3f4c28377df,18a2fc17-b69d-4e2f-9c7f-0ad56da1a3b6,2024-09-15 17:23:59,85.61,Credit Card,Settled,magna minim dolor quis exercitation enim enim ullamco
30b52074-d9d6-45dd-b389-eac68cd36a14,3db068d6-0ee1-4318-b0d6-585347f95d39,2024-08-14 18:44:12,108.35,Credit Card,Settled,elit ipsum elit et labore sit nostrud exercitation
443c89fe-9ff3-4e80-8609-d9c6297f9668,464b81bf-78a2-490f-8b04-737e379c89f1,2025-08-13 17:26:38,58.34,Credit Card,Settled,aliquip ut et do lorem exercitation sed tempor
6be11616-9168-4654-9dab-f63de01eb96e,a1169111-b480-486b-b589-86ba8dc919a2,2025-01-29 10:37:07,18.14,Debit Card,Settled,commodo ut ut ullamco sit lorem lorem enim
88a8381d-8093-4e49-85ed-f0e63e866008,716faa49-1340-49e5-80b3-5e48eea34ea8,2025-07-21 23:15:50,96.0,Debit Card,Settled,et ad ullamco ad consectetur ea amet elit
8dfa3fdc-2f94-46bf-839b-e85444cfbb99,798b876d-0ef5-4839-a43f-48b5ec8ec65f,2024-11-28 10:25:08,176.67,Credit Card,Settled,magna magna adipiscing adipiscing ad commodo consectetur tempor
3f520f04-3311-409c-8dfa-3e8caae0defd,69f1c8c1-f2a8-4038-b4ae-114cc7c74856,2024-08-06 05:16:27,23.24,Debit Card,Settled,aliquip do consequat exercitation elit incididunt ea ea
39900e3d-7dc3-4f09-b47a-17fac9e8b70b,6c7bee9d-7dcf-422f-93bc-86dcd31b402a,2025-04-14 14:53:44,62.87,Credit Card,Settled,ipsum nisi nisi laboris sit ut veniam dolor
977674ea-de83-44c6-a722-84c25dd57cf6,68ad2590-3063-446b-9c0d-2279235985a6,2025-03-10 21:18:22,24.46,Credit Card,Settled,aliquip ex aliqua ut tempor elit eiusmod adipiscing
1d614e97-2c6b-40b1-9b08-a5b97e649ee7,eff7fd65-28ac-4643-955a-d6b6ba12e0ab,2024-07-01 17:24:52,46.62,ACH,Settled,ex sed commodo aliqua ad do sed ea
d7814a0d-2777-4aa1-b039-1b8945ffe56e,e33eeec3-93b8-40fd-9a6e-fc5e648249f7,2025-06-07 19:41:31,16.29,Credit Card,Pending,eiusmod laboris ut ipsum aliqua lorem ex nisi
d6d23965-7e3b-4eee-961a-c9ef0cd84c25,ca1485c9-d3ed-4897-96e2-f73cd606298d,2024-03-23 22:42:27,34.84,Credit Card,Settled,commodo ipsum quis eiusmod dolor dolor incididunt aliqua
80a6799b-021d-47b2-a477-2ba49e9e9de1,2f252c47-fda3-40c7-acb8-cd8db6440396,2024-09-14 02:01:47,25.92,Credit Card,Settled,amet ex ex ad tempor eiusmod ut ullamco
462e6ee6-68fd-47f6-bfd8-805f7c6b8d34,ad446cb8-33f5-45d4-a885-5813ed78014f,2024-03-23 05:26:10,69.21,Credit Card,Pending,eiusmod quis quis aliqua ad nostrud commodo ut
8e849288-8cef-4dff-9cb7-2e14c1c91c0e,a2dc5bfc-0ebe-4968-a47b-d47cb679c8fa,2025-06-10 07:57:01,12.67,Credit Card,Settled,dolor sit exercitation ex eiusmod dolor enim tempor
7d957e76-a939-4c8d-bcc2-da9042e5ec62,eb977643-7c0b-4879-9f03-bc2ca9da6a18,2024-08-01 00:02:32,8.31,ACH,Settled,laboris lorem minim ex ad exercitation laboris ea
aac7b2de-906e-45f4-8082-bd3a01fc1433,2378b686-4dc6-4d68-bb95-aeddc71ac15c,2024-09-01 20:06:53,49.38,ACH,Settled,sit dolor laboris laboris do ut veniam sit
39e0b06f-8b8d-435f-82a8-45950ae48bb9,4a9afe0c-4dfe-41b2-844c-d704e103df03,2024-06-26 22:50:11,99.02,Credit Card,Settled,veniam laboris veniam laboris ut ut exercitation dolore
124ac8c6-8f2a-4019-8fe3-43e702f31ac5,46001f67-a2af-4c2e-ae64-96bd2a00dce9,2024-12-31 05:29:10,151.6,Credit Card,Settled,labore ea aliquip adipiscing eiusmod nisi ullamco minim
52b3828d-46da-4378-a17d-cf098b721b84,ed131502-065f-4e00-8c0a-172d3e845ee5,2024-07-21 07:26:22,183.9,Credit Card,Settled,commodo exercitation ipsum ut exercitation dolor dolor elit
6d1420ad-fb50-4c72-96aa-08199ffca623,93df0ff3-5776-4b8e-802d-b491e066f786,2025-05-08 23:13:53,29.44,Debit Card,Settled,ad dolore aliquip ipsum nostrud sit laboris aliquip
42fedfd9-48b6-4986-af67-af75f78220d4,15750f59-9e96-49f1-b5f7-1dc7a6aa6980,2025-06-19 11:25:37,20.52,Credit Card,Settled,enim et sit ut quis nostrud ut ut
547b72b9-121e-45a7-97a7-368922486de0,b3a06ad7-8b72-4446-bf1c-40179667ac37,2025-03-17 20:15:14,32.61,ACH,Settled,adipiscing elit sed nisi veniam dolore ex elit
3c3c1498-d28d-4ce4-9e58-317f0ab59345,d5c501cc-0760-4c98-b7cf-094cf5a7f0aa,2025-05-20 19:14:57,15.24,Credit Card,Declined,elit amet et ipsum ut nostrud ex incididunt
bab9bcce-fe3e-4490-a48b-6c6a90ad5a5e,6e829510-2a36-45e6-b028-fb420623e618,2024-04-06 21:16:15,37.5,Credit Card,Settled,adipiscing sit magna ut dolore ad consectetur ea
cca273db-d465-44a8-b76f-c4746f180d9d,ec12da93-eff3-48b9-9cdb-c5529a825aa6,2025-03-25 16:55:34,48.61,ACH,Settled,nostrud minim aliqua dolore elit do magna commodo
7f611631-2c43-440e-8b3b-754859c98611,6bbc2830-07c0-4a3b-897e-b984e937586e,2024-08-05 17:14:41,41.93,Credit Card,Settled,tempor eiusmod laboris eiusmod commodo veniam consequat elit
2a4f2078-6d43-4ef9-9f04-4fab69bd5b6f,465467cd-d2bd-43b7-a15d-f6ed10593ea8,2025-02-02 18:04:53,30.91,Credit Card,Settled,ut veniam sit ex aliquip eiusmod exercitation tempor
4be787c7-bff1-4b04-bd1e-a01d22a7317c,3d772bee-4e13-46f7-ac32-192f8c620242,2025-07-26 02:05:31,21.02,Credit Card,Settled,incididunt aliquip magna ea amet ut nostrud consequat
4cb8b45b-10b5-45c5-94ee-922409a899f1,4767c924-e907-4c31-b0c3-6e6bbb7ec3bf,2024-03-30 03:36:49,72.63,Credit Card,Settled,labore eiusmod sit veniam sed enim magna aliqua
631aa198-fd52-42f1-bab3-b1dfececcb04,0837ec42-116e-47f7-97cc-162cd3051669,2024-05-16 21:45:09,79.1,Credit Card,Settled,ad ut nostrud laboris dolore consectetur ipsum incididunt
7792b81c-bf69-4464-8dc1-f9ddb02e1d96,12e6791d-0339-45f5-a321-41d23b7a1738,2025-07-30 12:20:19,46.05,Credit Card,Settled,veniam ut dolore laboris adipiscing minim adipiscing ut
1fe431e0-a558-4dfd-b017-18957b9e9da8,92e6cd32-146a-4154-8f65-1bcf17a48e17,2025-09-01 03:25:59,24.23,Credit Card,Settled,ut labore dolore ut ea enim minim veniam
f864e1bc-2ede-4772-af82-7dd7e7de20bf,8ce67fa3-a723-4865-b36a-32dd6e46d3b2,2025-07-08 16:58:46,29.15,Credit Card,Settled,aliqua dolore consectetur dolore nisi labore ullamco dolor
59e2281f-949e-403e-9662-29db187210cf,b9f78f5e-de72-452d-ac11-9e5508132f50,2024-10-03 17:26:34,69.48,Credit Card,Settled,dolor incididunt incididunt ut lorem ex ullamco minim
8f07ba41-4321-4b15-a07f-c8d41535eaeb,551ba73e-392e-4a2b-b839-ef3991d25f2c,2024-02-09 15:25:21,63.16,Credit Card,Settled,dolore quis do sed ut eiusmod ipsum ea
1c7736f4-c796-4fd5-8e44-a3bf4d3b16d9,74a12d1c-258e-49e4-9730-8f2b43be7cba,2024-01-09 00:35:04,57.31,Credit Card,Settled,laboris ea ea laboris exercitation aliqua laboris ut
a4aa6007-8c76-4550-8830-117ad8dc0769,6cd749bc-22d2-476b-b9d7-d52111414921,2024-12-08 20:59:17,77.65,Debit Card,Settled,quis dolore ea laboris nostrud tempor nisi lorem
52e75506-e21b-4e1a-963b-4b3f2783de51,a18d7fec-cbdc-4aa4-8fff-f4736ff17f8a,2024-10-21 20:19:43,32.99,Credit Card,Settled,ullamco labore commodo lorem ut ut elit ea
96cce24e-e7eb-4108-8fb7-4ae1e2067caf,10fd947e-53c8-4c36-9da8-03168d6912c3,2024-06-01 09:05:16,28.81,Debit Card,Pending,dolore eiusmod magna tempor ad do lorem eiusmod
3d6125ee-ee2c-4784-9d58-19cdd87b922f,b72e9248-4770-4dd1-aa22-b5f31698f874,2025-02-05 03:41:20,66.64,Debit Card,Settled,ut magna sit ea amet do nostrud quis
bf0d3a3b-208c-40f6-8c3f-eb12c2289b8f,2a530a7a-6e3c-4a8f-926a-b2f0d6d44bd9,2025-08-02 22:13:34,107.25,Credit Card,Pending,labore commodo do labore ut magna lorem ex
80559917-ea42-48f3-8176-e89312b5da4a,5a650740-e73c-47e7-85f2-03c973c4f484,2024-10-10 04:35:04,38.86,Credit Card,Settled,labore enim et ut sit aliqua ad sit
4295c835-4de3-46bc-995f-8d235e639112,e2c70128-466b-4b06-9d7f-ce25939af3f5,2024-09-14 22:08:30,139.92,Credit Card,Declined,nisi veniam ut aliqua labore veniam adipiscing eiusmod
82120ba6-a009-4e2a-8764-a6713fe22653,8d00ac1f-c7f4-4da6-b4cc-3e8c87f9994a,2024-12-25 12:06:15,53.75,Cash,Settled,laboris commodo do consequat enim exercitation eiusmod sit
65734e3f-f67d-471e-9568-b5a9ecaf092a,9d4e0886-ff3d-43f0-82e0-cd48de99606d,2024-01-18 12:46:01,155.61,Credit Card,Settled,tempor amet nisi ut laboris tempor minim ipsum
08b71321-2097-4629-9894-fc9c2863bc13,e16d97fa-2544-49b3-b561-847389c0bb54,2025-02-20 19:24:09,22.44,Cash,Settled,magna dolore labore lorem do ea aliquip dolore
59157e38-61a1-42a4-8f3c-46deba9a363e,6785e245-04ca-4990-9f29-dd24bc8da533,2025-09-09 08:16:23,41.87,Credit Card,Pending,consequat quis lorem ipsum adipiscing exercitation enim ipsum
bdae6410-1b92-47d8-bfb9-9f8b027b89c8,61ce2973-7813-424f-879f-7cb49333cfb1,2024-09-05 14:18:05,80.66,Debit Card,Settled,ut eiusmod aliquip adipiscing aliqua exercitation dolore minim
e0c7aaf0-8241-4a21-8984-c98aba139c99,1d9f08f8-07fa-4636-af9b-5d380808322d,2025-01-22 13:27:26,105.07,Credit Card,Settled,lorem adipiscing ut nostrud sit et labore incididunt
4caf5320-abbc-4474-b735-1fd10bf7c526,6cc9ce04-2556-4701-bc6b-fc02633724c2,2024-03-03 16:40:51,56.46,Credit Card,Settled,amet incididunt exercitation veniam minim amet veniam ut
68e02336-19fb-4eae-99a9-ac3e46740f24,3667739b-6ded-4930-8e50-c0425eafe050,2024-08-30 16:35:21,67.74,Credit Card,Settled,ut dolor lorem incididunt tempor sed consectetur veniam
59b90ff0-4734-4b78-b743-27e1a130617d,fcdad9e6-480f-4f8f-b370-85482fa5f36d,2024-10-17 00:54:51,63.76,Credit Card,Settled,magna incididunt ut dolor nostrud ut do dolor
57c33d8d-0947-496e-a303-1c786be72b9c,2fb90dd6-a34c-4122-91d3-47983eab7c0f,2024-07-23 22:49:41,56.13,Debit Card,Settled,tempor ut dolore nostrud adipiscing commodo lorem commodo
d162555d-fe19-45ae-8b07-a6f5d4e91feb,db5f0a78-154d-4a1b-b5c2-8f510beb8771,2024-07-16 18:10:52,43.68,Credit Card,Settled,aliquip nisi ut ut ut nostrud consectetur eiusmod
cfc8225a-adbd-4ab2-8786-4b9e9d815a10,fb32afbd-a9cc-4fcd-9774-3fad0c20f6b6,2025-06-19 19:01:46,20.08,Debit Card,Settled,sit sed et nostrud commodo laboris et amet
0761c22a-1f8c-4922-aff4-17714e0074ce,2cf16fd4-f29b-4cb4-ad23-4a9885ae528b,2024-10-08 03:49:44,33.23,Debit Card,Settled,do aliqua quis ad veniam aliqua nisi eiusmod
16fa39a2-d9eb-473c-9fd5-e3121eb9cb56,ec2c1b83-87b2-456c-aac2-d22b9ee4ea19,2025-01-21 08:44:41,16.87,Credit Card,Settled,ullamco enim ipsum nostrud consequat veniam et nostrud
1c9f8a4c-d19f-4f94-9174-295286abdee5,1ad4c6c6-07f7-4b28-86fc-735cfe1cf2f0,2024-08-02 00:29:09,51.97,Credit Card,Settled,labore quis consectetur eiusmod ut lorem eiusmod sed
ddbe989c-fd45-4825-84df-54a1023a02e6,4682b5a3-17ba-4b0b-9189-96874b2b3ca0,2024-09-30 11:18:18,22.04,Debit Card,Settled,ea et laboris adipiscing ex ea aliqua veniam
1d6ff573-46ca-4723-b587-a23d5f8abdb2,c5ad0091-4dec-4e56-b1d7-6086c061060a,2024-06-18 07:03:13,24.61,Credit Card,Settled,dolore ut quis aliquip eiusmod nostrud ad nostrud
19269a74-6e43-4fbc-9471-fdeaafce690f,ebca363d-49b7-4d76-bed3-0b1e5c2a804b,2025-09-11 07:45:04,202.42,Credit Card,Settled,labore dolor ullamco sed ut magna eiusmod exercitation
55085d65-a59c-453a-b4ad-f812ac442027,e2aa2852-301f-417e-aeed-fa78721d00e7,2024-02-01 21:33:20,86.06,Credit Card,Settled,aliquip sed ut ut laboris do elit ex
8ee201f0-fdce-4f2d-8ed1-2ae0dc3f2e07,85df0dd2-f914-4b88-9cf3-f1d9f5c50a40,2024-06-15 00:21:03,36.37,Credit Card,Settled,consequat aliquip commodo dolore veniam enim dolore exercitation
35938810-cff4-4787-a21d-94887a058ffd,86b9dde7-a668-43a3-aa7d-2a57989fb688,2024-04-15 10:29:05,32.3,Credit Card,Settled,ut minim elit consectetur aliqua exercitation nisi nisi
d8d630fb-cffd-4ea8-a5ea-798bed09752f,cac25cdc-1db3-4a36-aa95-436f17571014,2024-02-02 23:26:12,48.64,Cash,Settled,ut veniam exercitation eiusmod incididunt et sit minim
f0fda54a-1214-43f9-a629-fe4d79347c22,92c9a536-e59c-44a0-91a5-4cef09a7a0fc,2024-06-15 07:20:56,57.15,Debit Card,Settled,tempor ut enim ad laboris veniam consequat ut
8e4a95cc-919e-460b-82ab-244c21f81f1e,e44c5d0c-ffb4-46ea-a704-5de798d9069e,2024-11-23 21:52:27,16.51,Debit Card,Settled,enim enim quis laboris do laboris incididunt sit
4dcddcc8-2e51-403f-b86f-ec12f86396a3,013a2a4a-7a6b-400f-9314-df20c23f1349,2024-12-14 21:59:08,37.07,Credit Card,Settled,veniam enim et sed quis et ut nisi
77dec84d-562e-4f97-924f-22dbdc060371,6b1040d3-cdae-46f8-93c3-4098c3b4e3b1,2024-08-27 00:51:14,19.66,Credit Card,Settled,nostrud magna eiusmod lorem adipiscing veniam adipiscing magna
5682620f-f184-4f5d-af79-ae14ca834197,c0b59175-b7a0-4422-8488-2d4bc9b70279,2024-06-07 05:15:45,122.15,Debit Card,Settled,sed labore lorem sit do labore nostrud amet
e6de4233-56a2-4f4b-b378-ea6a187f3518,b4d510a5-58cf-455c-ac64-f13cb6d31c6d,2024-10-22 08:27:33,41.95,Credit Card,Settled,veniam ipsum tempor dolor aliqua incididunt dolore ut
a469a9dd-fbef-487b-a3ea-131e8a9fe21e,1bfb725d-6d82-4efd-8d59-e4d4e6e9c9cd,2025-01-12 20:38:59,59.23,Credit Card,Settled,laboris ut minim tempor magna ut dolore ad
9e8ca23f-7e95-456a-b189-1d941ef94111,9261d5e4-7733-4e30-ba50-d795c5608361,2025-02-05 16:48:24,73.68,Debit Card,Settled,eiusmod consectetur magna ipsum aliqua magna labore minim
dd25f88e-d38b-4ab8-ba4a-3375f698d6f7,b1cf558e-c67c-467d-ab9e-fc59e0ce9ced,2024-07-12 21:20:56,80.25,Debit Card,Pending,incididunt enim sed amet ullamco minim commodo labore
67884dae-7d66-4e62-8f64-db0c08d69e83,32e9b2fc-e419-4dc4-8c4a-83e73cc0c0c6,2024-01-09 17:20:55,23.47,Debit Card,Settled,ad incididunt sed aliqua sed magna commodo consequat
721847df-36b7-4d31-8e32-239f09f9a9fe,49069563-5852-4739-8560-64abb171cef8,2024-10-10 06:25:40,35.23,Credit Card,Pending,ad enim nisi exercitation commodo ullamco adipiscing magna
9eda1656-0eff-41b8-aa29-3166336c4ea7,8fa1849f-aede-4dfb-a4c3-68af58f03df6,2024-10-23 20:35:41,45.12,Cash,Settled,enim eiusmod adipiscing quis adipiscing ad et consectetur
612240b5-9527-4551-b9ae-de841bf0ac0f,f0ab223c-3641-4a25-b98c-df0d7370b828,2024-10-12 02:54:35,58.75,Credit Card,Settled,sed laboris do sit magna labore aliqua sed
609f5e01-9c66-4773-aa18-73aa751aaad5,c55625cd-977e-4230-bf2f-43fa2e8aba96,2025-04-20 01:21:31,2.24,Credit Card,Settled,amet consequat consequat ullamco magna ullamco dolor laboris
e4cc5907-c5bb-4eaa-8095-9784ba478aa5,17c4cb22-825b-4b0c-86d1-5c17eae02675,2025-05-10 04:07:34,74.55,Debit Card,Settled,nisi adipiscing dolore incididunt sed incididunt adipiscing ad
4888cd86-2180-4208-a13b-5ff88d5135e1,4767c924-e907-4c31-b0c3-6e6bbb7ec3bf,2025-03-23 19:40:42,59.62,Credit Card,Settled,ea ut eiusmod do tempor amet incididunt elit
6a53e169-22a1-4f62-9f06-e99c362b97dd,1ccd48a7-b5f7-4e90-bd92-9412800f28a9,2024-07-16 11:12:29,38.62,Credit Card,Settled,ut ut tempor ipsum elit sed ullamco incididunt
