respondent_id,submitted_at,city,age,gender,channel,nps,sat_overall,ease_of_use,cs_response_time,feature_importance,open_feedback
0d50edde-db29-48d7-b914-a4dff5d342e0,2025-06-06 07:29:17,Cincinnati,80,Man,Mobile App,8,4,4,1,Support;Integrations,laboris tempor ea do adipiscing ea commodo aliqua magna minim enim exercitation amet ut
615e4588-d26a-422f-b42b-00db40d488b9,2025-08-07 01:25:17,Cincinnati,40,Woman,Web,7,5,1,5,Security,consequat laboris nostrud exercitation quis ipsum commodo ex sed adipiscing do eiusmod quis nisi
ac91bb18-59bd-4b40-a209-7085d0aba7e3,2025-09-01 15:21:12,Cincinnati,80,Woman,Mobile App,8,1,5,6,Quality;Security;Integrations,enim laboris quis dolore commodo aliqua nisi lorem veniam laboris consectetur dolor ut nostrud
32a3a14f-abfb-4d3f-a4cc-4ad5007a2b26,2025-09-07 14:23:54,Cleveland,66,Woman,Web,9,5,3,6,Security;UI;Support,commodo exercitation dolore labore aliqua eiusmod eiusmod consequat ipsum sed ut amet incididunt sed
5f771a08-dca2-4a87-82a5-adf903fe967f,2025-06-06 10:55:45,Cincinnati,34,Woman,Web,9,3,2,5,Support,ea dolore consectetur lorem exercitation magna exercitation amet sit do consectetur adipiscing et aliquip
3e511ca3-1331-4d6d-8d9f-f3b1cfc69981,2025-07-26 16:42:16,Louisville,49,Woman,Web,9,5,4,3,Security;Price,elit adipiscing ea sed veniam eiusmod commodo eiusmod minim ipsum consequat quis ad exercitation
0282dac5-397d-4784-8bd5-265e5718a288,2025-06-28 01:27:55,Cincinnati,46,Woman,Mobile App,6,3,1,4,Quality;Security;Integrations,dolor quis consequat ullamco et ullamco quis et quis nisi nostrud ullamco et do
8f7cfa88-4d20-412d-802e-f4607433a234,2025-07-09 16:31:33,Cincinnati,19,Woman,Web,8,5,3,3,Integrations;Speed,consequat ut consequat ex consequat ex adipiscing nisi ut magna adipiscing lorem minim dolore
9d0ab83e-9ce2-4ff5-a02a-59c459405454,2025-07-21 05:51:10,Dayton,46,Woman,Web,6,1,5,1,Speed;Integrations,commodo ad enim consectetur ea consequat laboris exercitation ad commodo dolor ut adipiscing ex
c687dc8d-a628-4645-8cf6-384e4b5706a7,2025-07-18 17:20:25,Cincinnati,33,Woman,Web,7,4,1,5,Support;Integrations,adipiscing incididunt nostrud incididunt tempor veniam ullamco consequat ut laboris ex ad ex ut
dbe59f88-c8be-4b0b-887d-298f0208bacf,2025-08-15 22:33:21,Cincinnati,64,Man,Mobile App,6,3,3,4,Quality;Speed;Security,ipsum sed ut ut labore commodo veniam dolore sed ullamco adipiscing enim adipiscing laboris
ab43e81b-3cc8-4d12-8012-b3e32383fdfd,2025-07-26 03:55:45,Cincinnati,73,Woman,Web,7,2,3,5,Integrations,ad enim ut minim ad sed elit consectetur ut dolor adipiscing incididunt sit adipiscing
1f636e4b-b927-4552-b8e8-6a3461c808df,2025-07-27 13:45:58,Cincinnati,27,Man,Web,8,2,4,2,Security;Price;Integrations,amet lorem consequat laboris ad aliqua adipiscing enim ut ad ad consequat aliquip eiusmod
8e0445a7-ac50-4eef-b5d7-b2197f7bec19,2025-07-27 00:28:56,Columbus,79,Man,Mobile App,8,1,5,7,UI;Support;Security,ut ut sit tempor lorem dolore adipiscing consequat quis elit consequat quis ut commodo
8c9802bb-6826-4d62-80d9-a6fac2c777b4,2025-07-14 00:03:35,Louisville,34,Man,Mobile App,8,3,2,4,Price;Speed,commodo ut quis aliqua laboris laboris lorem ea aliqua sed ipsum amet labore ex
f484d0bc-2d71-45b7-9f2e-1fe0b227c3d8,2025-08-22 18:40:58,Louisville,50,Woman,Web,4,3,4,4,Security;Speed,quis dolor ut ea minim magna nostrud tempor ut aliqua incididunt amet commodo ipsum
b8ee6516-01ed-436f-9eec-7720483443c9,2025-08-25 00:54:06,Columbus,25,Woman,Phone,9,5,4,7,Price,sed et commodo nisi enim magna magna nostrud tempor enim sit tempor adipiscing do
32dcc6d1-5e0f-453f-993e-de1ae9b27766,2025-08-27 11:11:56,Cincinnati,18,Woman,Web,6,5,5,2,Price,sit veniam tempor ad exercitation ut ex nisi amet ullamco ut amet ullamco eiusmod
8cf3e16c-2240-42d4-bab2-f26569483d65,2025-09-10 15:17:40,Cincinnati,38,Woman,Mobile App,6,1,2,7,Price;Support,ut enim veniam ad consequat laboris tempor incididunt quis dolore et nisi sed minim
090ce928-ea94-4ccc-9b71-517a85103a38,2025-06-06 22:33:36,Dayton,56,Woman,In-person,7,4,3,6,Security,minim ad tempor nostrud adipiscing eiusmod et minim sit ex commodo aliqua amet aliqua
e27eba22-ae3a-4942-877b-aef0549ea8d7,2025-06-22 14:36:07,Cincinnati,66,Man,Web,10,1,3,6,Quality,aliquip ex ut ut aliquip magna laboris dolore lorem tempor consectetur eiusmod amet ad
38b1a279-200c-42cd-9f95-01408a102eda,2025-09-03 10:58:39,Cincinnati,18,Woman,Web,6,4,2,1,Quality;Integrations,sed elit eiusmod ipsum quis dolore minim et ut ad aliquip consequat adipiscing lorem
29177ee7-3774-40eb-a32d-1c26b8dbc324,2025-08-18 03:29:36,Cincinnati,65,Woman,Web,8,3,5,5,Support;UI;Quality,et sit nostrud lorem ut magna consequat aliquip elit aliquip nostrud labore incididunt amet
45708f20-df6e-4171-ac5c-20648f9df3ef,2025-08-27 10:42:41,Cleveland,30,Prefer not to say,Web,6,5,4,1,Quality,do consectetur sit ad nostrud laboris enim consectetur exercitation veniam minim magna do lorem
b241a3aa-5685-4028-bad6-7a5e2dafcb35,2025-07-13 03:07:13,Columbus,55,Man,Web,6,5,1,6,Integrations;Price;Quality,ut aliquip consectetur sed ad eiusmod adipiscing ipsum do consequat lorem amet aliqua ipsum
0da23cc1-60ea-458e-bbc7-84b71a1ae618,2025-08-17 10:11:50,Cincinnati,47,Woman,Phone,10,5,5,7,Support,elit aliquip ipsum et ea do dolor amet amet nostrud aliqua aliqua incididunt nisi
bcf67472-dc72-45fc-83d5-8a098e9aba30,2025-08-06 11:24:50,Cincinnati,65,Woman,Mobile App,8,3,2,6,Speed,sed minim amet ad ipsum dolore aliquip ipsum quis dolore tempor ut amet nostrud
f3e88bdd-a0d9-42c0-bbad-c1829242ed88,2025-08-08 23:50:08,Columbus,65,Man,Web,6,5,2,3,Quality;UI;Integrations,et ut nostrud veniam ut aliqua do laboris ad nostrud eiusmod dolor amet aliqua
a01bd815-e8c2-4b21-a433-f4d61d502be3,2025-07-24 09:09:12,Dayton,40,Man,Mobile App,8,3,3,5,Quality,ut sed sit laboris enim enim quis elit nostrud incididunt exercitation adipiscing minim amet
0716767f-e8d3-4e4f-ac35-562df40014fb,2025-06-30 14:48:03,Dayton,49,Man,Mobile App,10,4,2,3,Support;Security,minim nisi do quis nisi dolore laboris aliquip labore aliquip ut elit quis ut
3e7345f9-94fe-4497-9991-eb5266798be1,2025-06-23 20:45:20,Dayton,22,Man,Web,6,4,5,3,Integrations;Quality;Speed,lorem incididunt eiusmod minim consequat laboris eiusmod nisi dolore incididunt nisi quis laboris ullamco
e71e0639-d862-4e55-928f-050d86d5623f,2025-06-29 12:56:40,Columbus,54,Woman,Web,10,3,5,2,Integrations;UI;Support,veniam ea laboris et quis ut consequat dolore ea magna ut ut labore ea
2af75f78-188b-435d-a9e6-747bd69d4125,2025-06-01 14:42:59,Columbus,22,Woman,Web,10,2,4,3,Integrations,tempor ut quis dolor quis ut consectetur commodo ullamco incididunt tempor laboris nisi ullamco
e3f051b7-e3ac-4a0e-859b-14135e78251f,2025-07-15 00:53:20,Cincinnati,84,Non-binary,Mobile App,9,3,5,2,Integrations;Price,nisi consequat incididunt dolor ad aliquip consectetur eiusmod sit sed adipiscing enim dolor consectetur
972811ee-1f43-43ad-855d-8215bfa34784,2025-06-03 02:07:30,Cleveland,52,Woman,Web,9,5,4,2,Price,ut incididunt commodo magna nisi aliquip veniam do adipiscing quis veniam quis laboris elit
3a6443b9-2ed6-4b27-a22e-31bcb34a1092,2025-06-30 16:41:20,Cincinnati,43,Woman,Web,1,4,3,4,Support;Integrations;Security,ea nostrud labore ea sit et ut eiusmod nisi nisi ut magna nisi aliqua
7919e779-b597-419a-bfa8-9f475d290f58,2025-09-09 01:06:11,Dayton,34,Woman,Mobile App,6,3,4,6,Integrations,veniam ipsum commodo lorem magna sed ex ipsum sed dolor sit consequat adipiscing ut
14a465e9-521e-4911-b205-937a39e19d33,2025-08-30 08:35:50,Cincinnati,60,Non-binary,Mobile App,7,3,4,6,Security;Support;Quality,consequat ipsum magna ut laboris enim magna sed ex elit tempor veniam commodo amet
f945ef48-d9da-406c-ab51-22148b4983c8,2025-08-26 09:09:31,Louisville,77,Man,Phone,0,5,5,2,Quality;Integrations,aliqua laboris magna consequat elit ad quis ipsum exercitation ut commodo nisi ad do
bc8395df-38e6-423a-9daa-33e6a9d9dd89,2025-08-24 00:18:43,Columbus,56,Prefer not to say,Web,4,3,4,2,Speed;Price,ex ullamco ad consectetur sit ut consequat ad et ullamco amet minim eiusmod ut
edf17943-415e-4aa0-be6d-e65e5945e3f6,2025-08-17 12:45:46,Cleveland,42,Man,Web,7,3,3,5,Price,do consectetur adipiscing sed et ipsum quis dolor ut labore elit ea adipiscing eiusmod
89e935f2-922c-4b97-878f-20a1457059eb,2025-06-14 19:59:02,Columbus,65,Man,Web,5,4,5,3,Price;Integrations;Support,lorem ut veniam consequat elit tempor incididunt ut aliquip ullamco elit do tempor lorem
489bd02b-e4df-46ed-9c56-f8be0c81998b,2025-08-09 14:24:21,Cleveland,82,Man,Mobile App,9,2,3,2,Price;Speed,labore aliquip ipsum ea dolore lorem ut nisi quis adipiscing tempor minim consequat ut
5fe9e85c-dd36-4612-a644-5fc5cfedbbc5,2025-06-03 08:56:28,Columbus,43,Man,Web,9,4,4,7,UI;Quality,ipsum sit magna dolor ut commodo aliqua ut ad enim lorem ad eiusmod eiusmod
3fad33fc-2fcf-444f-b826-911cfd18f7ad,2025-07-27 05:45:14,Louisville,39,Woman,Web,5,5,2,3,Price,nisi ut ut do labore ut enim consequat nisi sed incididunt ut incididunt ut
98726f91-39b6-48f6-a0a5-fb33aa67152b,2025-08-27 14:17:49,Columbus,68,Woman,Web,2,2,4,4,Price;Support;UI,tempor enim minim nisi et eiusmod magna lorem ut amet exercitation ut sit exercitation
ce7ea405-dda3-46f2-a97c-1a53815af95c,2025-07-04 22:40:11,Cincinnati,31,Woman,Phone,8,3,5,7,Support,nostrud dolor incididunt ex consectetur nisi enim do amet incididunt et ut consequat sit
34c64f6d-4da4-4e81-8110-554bd2594a73,2025-07-29 01:28:13,Columbus,36,Woman,Web,10,5,4,4,UI,ullamco ut elit magna ex enim elit nisi aliquip aliquip ea aliquip enim ullamco
a3d5c6c8-63ad-48c5-8dce-5c77520dcac7,2025-07-07 09:23:03,Dayton,53,Man,Mobile App,10,2,4,4,Speed,ut commodo enim nisi ut amet aliquip amet ut tempor ipsum ut nisi eiusmod
7df2f7fa-7752-4e5e-8c7d-3c82cfb64180,2025-08-18 18:59:23,Dayton,43,Man,Web,10,1,4,3,Speed;Integrations;Security,do elit minim labore consequat consectetur minim elit quis sit quis commodo commodo exercitation
47f9dd4c-281f-4482-aa78-8301a0615f7e,2025-08-04 09:50:31,Cleveland,28,Man,Mobile App,6,4,5,4,Integrations;Price,lorem eiusmod magna ipsum lorem ad labore aliquip ex consequat nostrud aliquip lorem dolore
cb8b0646-d36c-4024-a0f8-9ea5cf9f6427,2025-06-09 15:45:43,Cincinnati,56,Man,Web,7,3,3,4,Speed;UI,ut ullamco sit ex aliquip ut dolore veniam adipiscing ut ex consectetur aliquip ea
f4fc424d-f434-45e6-8571-7fdc8fdcbef0,2025-06-06 19:51:14,Louisville,45,Woman,Web,9,2,5,5,Security,veniam laboris exercitation magna ex ea ut amet ut sed tempor ex dolor labore
6a98e705-7fea-4ea3-8f2c-1e393054d081,2025-08-08 04:31:00,Cincinnati,83,Man,Mobile App,7,4,1,6,Support;Price;Integrations,ipsum ea incididunt elit minim magna labore amet magna enim dolor veniam ut tempor
e0462fc8-45f3-42e4-810c-bcb384da3000,2025-06-26 04:41:03,Cincinnati,67,Man,In-person,1,5,1,1,Speed;Price;Security,minim sit minim aliquip sed lorem aliqua sit commodo exercitation nostrud ut ut ad
a057af9c-e0b2-4aa8-bc6b-dce05caffdaf,2025-09-04 06:03:56,Columbus,43,Man,Web,0,4,4,6,UI;Price;Quality,lorem sit labore et eiusmod nostrud tempor dolore sit elit sit magna consequat magna
89eb2bc4-9686-469e-8fbb-98c33ebedea8,2025-06-16 14:28:50,Columbus,35,Woman,Web,8,4,4,5,Price;Speed;Support,consequat ea ut ipsum ipsum sed consectetur ut ea dolore dolor ea nisi ex
0596b749-e2f2-4c34-b4f4-b2f8836564f6,2025-07-12 08:10:54,Columbus,66,Woman,Web,8,5,4,2,UI;Support;Security,sed et magna quis ut dolore laboris elit ex consequat consequat ex consequat ea
e23b847c-6937-4c87-8b05-6c62af2b7be9,2025-06-28 11:02:41,Dayton,69,Man,Mobile App,7,2,3,3,Integrations;Support,magna nisi aliqua enim ex do nisi lorem elit elit incididunt ut sed aliqua
17c52251-06b6-404b-92b1-e1804d1fc2d0,2025-06-05 13:14:55,Cleveland,65,Woman,In-person,7,2,3,3,Price;Quality,elit tempor veniam minim elit aliquip et aliquip aliquip consectetur dolore eiusmod minim ipsum
4baedac2-5377-49c6-8df6-a894496ce2bf,2025-08-31 19:57:21,Cincinnati,36,Woman,Web,9,4,3,5,Speed;UI;Integrations,tempor labore ut ut magna et adipiscing adipiscing sed ex dolore aliquip adipiscing aliqua
d7de2a20-ba85-40d7-aacb-8b3b0b9191d4,2025-06-15 13:17:38,Columbus,56,Woman,Mobile App,5,1,5,6,Integrations;UI,veniam eiusmod nisi dolore enim ut ipsum adipiscing sit ea elit dolore consectetur laboris
90af92a8-0f9f-49b3-ae02-ca8cffe4b16a,2025-09-01 08:26:21,Columbus,19,Woman,Web,6,1,4,4,Security,dolore magna ullamco ipsum adipiscing ad amet consectetur quis laboris eiusmod tempor sed consequat
4abdefd9-db3b-42da-a486-857bd86c0196,2025-07-24 20:14:05,Cincinnati,83,Woman,Web,9,2,2,5,Speed;UI,ea ex quis minim sit incididunt labore lorem ea ut ipsum ullamco commodo dolor
0284433f-19ca-49ad-b05c-e46434f25a92,2025-08-15 22:32:56,Louisville,64,Woman,Mobile App,6,3,2,5,Support,laboris sed et tempor eiusmod ipsum et ut do ipsum consectetur ut ut ipsum
274610f7-ef41-4c84-977f-5317176281f9,2025-06-15 11:35:39,Louisville,46,Man,Web,1,2,5,2,Speed;Quality,ullamco nisi elit elit sit incididunt incididunt quis sed ipsum ea aliquip do aliqua
bb895b04-82ae-4011-8dc8-33251ef8c723,2025-07-10 23:55:14,Cincinnati,64,Man,Mobile App,6,2,2,4,UI;Quality;Speed,lorem ipsum ipsum consectetur aliquip elit amet ad nostrud nostrud enim et do ut
90e7083d-ad52-48f5-ba7c-4f5792f66561,2025-06-26 13:15:49,Columbus,55,Woman,Mobile App,3,3,4,4,Price;Support,ipsum veniam nostrud do veniam sit nostrud adipiscing eiusmod ipsum ad aliquip ipsum amet
8d46d02e-a7a6-4cf4-9822-660dc4b9377c,2025-09-02 02:50:19,Louisville,25,Woman,In-person,10,4,3,3,Integrations;Support;Speed,ullamco ut ea veniam aliquip eiusmod aliquip elit minim minim et commodo adipiscing veniam
c5adae1f-50ee-487d-99f5-91a553c0b31d,2025-07-27 20:10:32,Louisville,61,Woman,Mobile App,10,3,1,6,Security;Speed;Price,do lorem et ullamco et ea ut amet ullamco ea aliqua elit lorem do
981a1e49-46b7-4f5a-bb94-fd6bae503d9c,2025-07-10 17:58:58,Cincinnati,58,Man,Mobile App,10,3,4,7,Speed;Security,quis ut sit sit adipiscing veniam dolor ut et dolore magna commodo et laboris
89672f1c-6628-4908-b33d-ac68fcca0743,2025-06-01 22:57:24,Cincinnati,69,Woman,Web,8,5,2,7,UI;Support;Integrations,nisi incididunt aliqua ad ea ea ut et laboris incididunt et ut ut eiusmod
59c0af7b-df4f-45e4-9cd5-e1c867666b2a,2025-06-17 23:14:29,Louisville,56,Woman,In-person,9,1,1,3,UI;Quality,do ea ad minim consectetur adipiscing aliquip quis quis nostrud amet ut dolor exercitation
e8f1fa89-6191-46f1-9504-ff9d8affadc4,2025-08-06 11:00:45,Columbus,27,Woman,Web,9,1,5,4,Support;UI,ad ipsum nisi et ex do exercitation consectetur elit ut do magna ad dolor
404210d0-326d-4854-87b9-be954f3a2920,2025-07-18 18:53:32,Cincinnati,61,Man,Mobile App,10,4,3,6,Quality,aliquip dolore aliquip ut ut aliqua ullamco ut magna lorem labore aliqua do elit
0d189e0c-b665-4805-abca-68d3f904c319,2025-07-13 16:26:32,Cincinnati,71,Man,Web,5,3,4,4,Quality,amet consequat ipsum commodo nostrud quis amet dolore eiusmod ex consequat minim sed do
d7883c23-ac50-4999-8c9a-549c971d57c2,2025-08-07 01:18:13,Louisville,39,Man,In-person,5,4,4,3,Quality;Support;Security,aliquip veniam consectetur aliquip eiusmod dolor exercitation elit dolor aliqua sit do ut enim
fc32fc48-cd55-4185-843e-64c85204480f,2025-06-08 07:38:30,Cincinnati,27,Man,Web,8,4,2,2,Integrations;Quality,exercitation elit do enim quis enim sed ea veniam dolore veniam labore nisi ut
94e367a2-e56f-423d-95d0-ca97b32222fd,2025-08-14 02:37:16,Cleveland,25,Man,Mobile App,5,5,5,2,UI,labore do enim incididunt elit sed ut lorem ut ea sed tempor tempor enim
f65ecc96-aeb3-4f70-a907-11f13725fb09,2025-06-06 15:58:39,Columbus,68,Non-binary,Mobile App,10,3,5,6,Quality;Security;Price,amet aliquip enim sed minim ut ex sit ullamco ut ipsum veniam et amet
5c0fbd5e-9b70-4718-bf27-2c7f1fe42c7e,2025-06-05 02:55:49,Cleveland,28,Man,Web,5,3,5,4,UI,do sed nisi laboris elit amet minim lorem lorem ut ipsum commodo dolore et
b3f9dd30-6b21-441b-9a41-f7d2ad29341d,2025-06-01 05:52:11,Cincinnati,55,Woman,Mobile App,7,3,3,6,Support;Quality;Integrations,elit magna nisi do laboris nisi ut labore nisi magna sit eiusmod et eiusmod
b3d7b510-3bb9-4b2b-a63b-aaef626203f2,2025-06-08 05:36:43,Columbus,48,Man,In-person,8,2,3,4,Security;Price,ipsum aliqua quis nisi ut aliqua veniam magna tempor magna lorem laboris ut elit
16d28473-8103-4ec6-acb5-91ea1de77caa,2025-06-19 16:10:10,Louisville,30,Man,Mobile App,10,4,2,3,Quality;Security,magna laboris ut ut elit consequat tempor lorem aliquip enim commodo sit aliqua commodo
554c4cd6-bc0e-40e4-9ccd-50a04b56c7c3,2025-07-14 20:56:07,Cincinnati,83,Woman,Web,8,3,3,3,Speed;Price,commodo aliquip nisi adipiscing amet incididunt ea commodo commodo consequat ut ex sed adipiscing
00640bf0-1604-418c-ad47-f629c90cfc1e,2025-09-02 16:33:10,Columbus,84,Woman,Phone,7,2,4,3,Quality;Price;Integrations,exercitation ut minim ipsum consectetur lorem ea dolore ullamco magna ut ad consequat amet
86721d0e-6170-414a-a644-b882b9792dbd,2025-08-02 06:58:13,Cincinnati,55,Woman,Mobile App,1,4,2,5,Price;Speed;Support,lorem nostrud ullamco nostrud ut enim do lorem lorem magna sit ut nisi ut
549c8056-2bdf-4b62-b852-5f8815137dbe,2025-08-03 14:30:32,Cincinnati,85,Man,Phone,9,3,3,3,Quality;Support,dolor ullamco tempor enim commodo consectetur ex dolor ut aliqua ipsum aliqua enim minim
bc5b052d-1551-48a8-bfee-d225ce80691f,2025-07-19 13:16:06,Dayton,33,Man,In-person,4,3,4,2,UI,sed labore dolore ut exercitation ex et consectetur ut ad enim ut ex magna
cadcbb33-d663-46a8-9e1d-3831a260b598,2025-08-18 08:54:48,Dayton,72,Woman,Phone,8,2,5,5,Quality,ex eiusmod ad lorem aliquip sed quis labore do incididunt magna ut laboris ad
64b36bf0-42da-403f-ae84-588a71421347,2025-07-03 21:54:32,Louisville,63,Woman,Mobile App,10,3,5,3,UI,dolore consequat ut aliquip aliqua exercitation exercitation dolor consequat aliqua sit consectetur dolore minim
775c4d9c-7822-48cb-9ac6-37e0e7830289,2025-06-28 13:54:10,Louisville,18,Man,Mobile App,9,2,5,1,Integrations,ea sed lorem labore ex veniam ut adipiscing ad lorem dolore tempor elit ut
5178eee7-99fb-4b96-ad79-8753fc742f61,2025-07-09 19:10:23,Columbus,44,Non-binary,Mobile App,8,5,5,5,Quality;Integrations,do do incididunt dolor nisi enim ut veniam ut nostrud ipsum ut aliquip adipiscing
b44b3b88-2a84-494c-b151-ca19b7905772,2025-07-20 14:51:15,Cincinnati,39,Woman,Mobile App,6,3,3,2,Price,laboris minim laboris nisi sed amet veniam exercitation elit ut enim enim tempor sed
f7cc5c15-24f4-4364-a329-c062cb784cf2,2025-08-08 04:57:19,Columbus,32,Woman,In-person,3,5,3,4,Security,ut enim ut consectetur ex amet sed sit ipsum lorem tempor lorem enim ullamco
e2d41706-2c8e-449c-990a-5cdd2377168e,2025-07-07 11:55:25,Cincinnati,32,Man,Mobile App,9,3,1,4,Security;Quality,ad labore labore ut sit eiusmod veniam enim incididunt aliqua enim lorem dolor consectetur
29602b92-df55-47e4-8f52-4404d6c928bd,2025-08-26 11:20:09,Cleveland,50,Woman,Web,6,4,4,6,Security,ex exercitation ex ut aliquip consequat elit adipiscing commodo labore ea elit quis aliqua
38a85eec-af14-4123-b762-ca0bdac3c0f0,2025-06-05 11:04:38,Cincinnati,64,Man,Web,8,3,1,5,Price;Quality,et aliqua consectetur amet ut nisi enim elit ex dolor nostrud ad sit commodo
dbc9abf1-126a-4834-8799-b2fc4a265fbf,2025-08-18 17:36:13,Louisville,41,Man,Mobile App,8,5,2,4,Security,et exercitation ullamco sit labore minim commodo enim exercitation commodo commodo laboris amet tempor
adefb43a-9a99-430a-9906-109f015469c3,2025-07-29 11:35:11,Columbus,20,Man,Web,6,1,4,5,Price;Support;Speed,ad laboris dolore aliquip lorem dolore amet magna veniam laboris lorem adipiscing labore consectetur
9b663f7e-31a9-4796-863b-c53548693219,2025-06-30 18:06:59,Dayton,57,Woman,Mobile App,1,5,3,4,Speed;Quality;Security,dolor ex sed sit do amet sed tempor quis do ut elit consectetur ut
1f1d402e-1225-4052-9e09-f494d197eb74,2025-07-21 16:16:54,Dayton,43,Woman,Web,9,4,5,3,Quality,adipiscing consectetur nostrud tempor minim dolore exercitation aliquip nisi nostrud sit ut minim nostrud
8a108322-203f-44e5-b664-b7b100b753bc,2025-06-09 10:01:50,Cincinnati,38,Man,Web,10,2,4,4,Integrations,ut ut nisi adipiscing nisi ad nostrud nisi dolore adipiscing lorem lorem et dolor
33c6ee84-038c-4177-ae64-d934772284b9,2025-06-29 14:15:54,Cleveland,28,Man,Web,8,3,5,7,Security;Support;Speed,incididunt incididunt labore ullamco ipsum nisi laboris veniam minim nostrud sed nisi ea quis
4dc780ac-0fd9-4908-9b7a-20a240fd0ccb,2025-08-17 08:23:07,Cincinnati,36,Man,Phone,8,3,5,7,Security;Speed,lorem aliqua dolor tempor do nostrud quis ex eiusmod amet ipsum elit ullamco ipsum
2c1d2b12-a7a1-4a89-8e9c-a8c1758c038a,2025-08-17 19:43:31,Cincinnati,68,Woman,Mobile App,8,4,1,4,Price;Security;Quality,ea consectetur minim nisi minim ex sit eiusmod ex amet quis do ad ad
3efbd27b-2b1a-4303-b16a-83f591325aa9,2025-08-13 10:29:26,Cincinnati,30,Prefer not to say,Mobile App,8,4,2,6,Support;Integrations;UI,nostrud ea magna laboris enim ad lorem veniam enim et ipsum magna consectetur minim
